statement_id,row_no,date,description_pdf,description_sa,amount,balance,category,is_spend,source
STMT005,11,2026-06-07,POS PURCHASE ROMANS PIZZA SOWETO,romans pizza soweto,-88.63,19407.77,Entertainment,True,test_split
STMT005,12,2026-06-07,POS PURCHASE MCDONALDS HONOLULU HIUS CENTURION 2509*1352,mcdonalds honolulu hius centurion,-194.09,19213.68,Entertainment,True,test_split
STMT005,13,2026-06-08,POS PURCHASE CASH SHOPRITE JOHANNESBURG 2615*1553 08 JUN,cash shoprite johannesburg,-2588.92,16624.76,Groceries,True,test_split
STMT005,14,2026-06-08,POS PURCHASE AVA 9784*4962 08 JUN,ava,-288.12,16336.64,Entertainment,True,test_split
STMT005,15,2026-06-08,SQ ONIT COFFEE ARDEN HATFIELD,sq onit coffee arden hatfield,-158.51,16178.13,Entertainment,True,test_split
STMT005,16,2026-06-08,POS PURCHASE ROKU CHANNEL BLOEMFONTEIN 3603*5155,roku channel bloemfontein,-84.05,16094.08,Entertainment,True,test_split
STMT005,17,2026-06-09,CARD PURCHASE TMB OAKLAND HTTPSTMBOOTCACA,tmb oakland httpstmbootcaca,-2439.64,13654.44,Transport,True,test_split
STMT005,18,2026-06-09,CARD PURCHASE COURTESY PAY FEE JOHANNESBURG,courtesy pay fee johannesburg,-284.13,13370.31,Other Services,True,test_split
STMT005,19,2026-06-09,POS PURCHASE SCHOENERSVILLE BETHLEHEM PADATE,schoenersville bethlehem padate,-832.24,12538.07,Transport,True,test_split
STMT005,20,2026-06-10,POS PURCHASE SASOL 7645*9047,sasol,-247.06,12291.01,Transport,True,test_split
STMT005,21,2026-06-10,POS PURCHASE SUNSHINE CAPE CORAL 10 JUN,sunshine cape coral,-570.47,11720.54,Transport,True,test_split
STMT005,22,2026-06-10,CARD PURCHASE SPUR RANDBURG 6689*8281,spur randburg,-177.89,11542.65,Entertainment,True,test_split
STMT005,23,2026-06-10,LOVE DBT CRD CORBINKY 10 JUN,love dbt crd corbinky,-53.22,11489.43,Groceries,True,test_split
STMT005,24,2026-06-11,CARD PURCHASE WOOLWORTHS FOOD CANTON 3202*1328,woolworths food canton,-259.37,11230.06,Groceries,True,test_split
STMT005,25,2026-06-11,CARD PURCHASE BMC GEORGIA POWE ELEPAY BMC GEORGIA POWER NORC PRETORIA 11 JUN,bmc georgia powe elepay bmc georgia power norc pretoria,-456.75,10773.31,Utilities,True,test_split
STMT005,26,2026-06-11,POS PURCHASE AMAZON PRIME TR AMZN COM 8551*7298 11 JUN,amazon prime tr amzn com,-224.9,10548.41,Entertainment,True,test_split
STMT005,27,2026-06-12,SPOTIFY 2385*4609,spotify,-153.74,10394.67,Entertainment,True,test_split
STMT005,28,2026-06-12,POS PURCHASE MEDIRITE PHARMACY MEMBERSHIP 5181*4703 12 JUN,medirite pharmacy membership,-379.62,10015.05,Health,True,test_split
STMT005,29,2026-06-13,CARD PURCHASE DEAR DONUT MAN,dear donut man,-237.36,9777.69,Entertainment,True,test_split
STMT005,30,2026-06-13,CARD PURCHASE TOTALENERGIES 2132*3923,totalenergies,-165.86,9611.83,Transport,True,test_split
STMT005,31,2026-06-13,STAR FOOD LOVERS MARKET,star food lovers market,-341.4,9270.43,Groceries,True,test_split
STMT005,32,2026-06-14,GROVE MARKET PERSEVERANCE AUSTIN,grove market perseverance austin,-287.93,8982.5,Groceries,True,test_split
STMT005,33,2026-06-14,CARD PURCHASE SHELL ROCHESTER,shell rochester,-372.46,8610.04,Transport,True,test_split
STMT005,34,2026-06-14,CARD PURCHASE MUGG BEAN BLOEMFONTEIN,mugg bean bloemfontein,-240.67,8369.37,Entertainment,True,test_split
STMT005,35,2026-06-16,CARD PURCHASE CHECKERS ROSEBANK 2185*2642,checkers rosebank,-159.96,8209.41,Groceries,True,test_split
STMT005,36,2026-06-16,POS PURCHASE BP JEFF RANDBURG 6822*7268,bp jeff randburg,-574.05,7635.36,Transport,True,test_split
STMT005,37,2026-06-17,POS PURCHASE WOOLWORTHS FOOD BLOEMFONTEIN 3278*4420,woolworths food bloemfontein,-1021.17,6614.19,Groceries,True,test_split
STMT005,38,2026-06-17,POS PURCHASE BP FLORENCE,bp florence,-905.14,5709.05,Transport,True,test_split
STMT005,39,2026-06-18,CARD PURCHASE PIZZA HUT,pizza hut,-392.13,5316.92,Entertainment,True,test_split
STMT005,40,2026-06-19,ASTRON ENERGY SANDTON,astron energy sandton,-1179.54,4137.38,Transport,True,test_split
STMT005,41,2026-06-19,CARD PURCHASE BRUSTERS ICE CREA CENTURION 9826*9445,brusters ice crea centurion,-246.13,3891.25,Entertainment,True,test_split
STMT005,42,2026-06-20,POS PURCHASE CHECKERS MIDDLEBR KNOXVILLE PIN ROSEBANK 9939*8902,checkers middlebr knoxville pin rosebank,-80.99,3810.26,Groceries,True,test_split
STMT005,43,2026-06-21,POS PURCHASE ROYAL FARMS OCEAN CITY 6965*8985 21 JUN,royal farms ocean city,-1049.92,2760.34,Transport,True,test_split
STMT005,44,2026-06-21,POS PURCHASE APPLE MUSIC,apple music,-217.06,2543.28,Entertainment,True,test_split
STMT005,45,2026-06-21,POS PURCHASE STEAMGAMES COM 21 JUN,steamgames com,-158.33,2384.95,Other Services,True,test_split
STMT005,46,2026-06-22,POS PURCHASE FUEL TIME CAPE TOWN 22 JUN,fuel time cape town,-281.0,2103.95,Groceries,True,test_split
STMT005,47,2026-06-22,CARD PURCHASE ATM FEE CENTURION 5150*2889,atm fee centurion,-47.42,2056.53,Other Services,True,test_split
STMT005,48,2026-06-23,POS PURCHASE CREDITNINJA SANDTON 5324*7297,creditninja sandton,-714.3,1342.23,Entertainment,True,test_split
STMT005,49,2026-06-23,POS PURCHASE CHECKERS 9313*3584 23 JUN,checkers,-704.85,637.38,Groceries,True,test_split
STMT005,50,2026-06-24,POS PURCHASE WOOLWORTHS FOOD MARION OHUS 24 JUN,woolworths food marion ohus,-265.3,372.08,Groceries,True,test_split
STMT005,51,2026-06-24,ASTRON ENERGY SERVICE STATIGREEN BAY WIUS 7009*8839 24 JUN,astron energy service statigreen bay wius,-506.99,-134.91,Transport,True,test_split
STMT005,52,2026-06-24,CARD PURCHASE PETERSBURG FOOD MARKET,petersburg food market,-437.04,-571.95,Groceries,True,test_split
STMT005,53,2026-06-24,POS PURCHASE MCDONALDS MELBOURNE 24 JUN,mcdonalds melbourne,-380.23,-952.18,Entertainment,True,test_split
STMT005,54,2026-06-24,POS PURCHASE CHECKERS FLUSHING 9064*4463,checkers flushing,-106.08,-1058.26,Groceries,True,test_split
STMT005,55,2026-06-25,SALARY ACACIA LOGISTICS,salary acacia logistics,21200.0,20141.74,Income,False,generated
STMT005,56,2026-06-26,TRANSFER TO SAVINGS,transfer savings,-2700.0,17441.74,Transfer,False,generated
STMT005,57,2026-06-28,POS PURCHASE MCDONALDS MIDRAND,mcdonalds midrand,-339.59,17102.15,Entertainment,True,test_split
STMT005,58,2026-06-28,POS PURCHASE FOOD LION FOOD LION VIRGINIABEACH 1450*1513,food lion food lion virginiabeach,-481.81,16620.34,Groceries,True,test_split
STMT005,59,2026-06-29,SAAB PETROLEUM 9577*4352 29 JUN,saab petroleum,-97.46,16522.88,Groceries,True,test_split
STMT005,60,2026-06-29,POS PURCHASE CHECKERS,checkers,-1206.39,15316.49,Groceries,True,test_split
STMT005,61,2026-06-30,POS PURCHASE CONOCO QUICK SHOP,conoco quick shop,-206.07,15110.42,Transport,True,test_split
STMT005,62,2026-06-30,POS PURCHASE MICROSOFT DURBAN,microsoft durban,-144.12,14966.3,Other Services,True,test_split
STMT005,63,2026-06-30,MONTHLY ACCOUNT FEE,monthly account fee,-65.0,14901.3,Other Services,True,generated
STMT005,64,2026-06-30,CARD PURCHASE CHECKERS COM 5218*8457,checkers com,-329.63,14571.67,Groceries,True,test_split
STMT006,1,2026-04-02,DEBIT ORDER SCHOOL FEES DEPT EDUC MENLYN 7513*1696,school fees dept educ menlyn,-1003.22,14833.75,Education,True,test_split
STMT006,2,2026-04-03,POS PURCHASE SASOL LENEXA KSUS REF POLOKWANE,sasol lenexa ksus ref polokwane,-207.31,14626.44,Transport,True,test_split
STMT006,3,2026-04-03,POS PURCHASE PUBLIX SNELLVILLE PRETORIA 03 APR,publix snellville pretoria,-170.48,14455.96,Groceries,True,test_split
STMT006,4,2026-04-04,CHECKERS PROSPER CAPE TOWN,checkers prosper cape town,-673.38,13782.58,Groceries,True,test_split
STMT006,5,2026-04-05,EFT PAYMENT VIRGIN ACTIVE SCRIPT ROSEBANK,virgin active script rosebank,-764.51,13018.07,Health,True,test_split
STMT006,6,2026-04-06,POS PURCHASE TOTALENERGIES HUNTINGDO JOHANNESBURG 06 APR,totalenergies huntingdo johannesburg,-1278.57,11739.5,Transport,True,test_split
STMT006,7,2026-04-06,MAGTAPE DEBIT DIRECT EKURHULENI ELECTRICITY JACQUAYLA HARRIS,direct ekurhuleni electricity jacquayla harris,-485.28,11254.22,Utilities,True,test_split
STMT006,8,2026-04-08,CARD PURCHASE BP 5069*1049,bp,-317.37,10936.85,Transport,True,test_split
STMT006,9,2026-04-08,POS PURCHASE TWITCH INTERACTIVE CAUS,twitch interactive caus,-53.59,10883.26,Entertainment,True,test_split
STMT006,10,2026-04-08,KRISPY KREME,krispy kreme,-40.6,10842.66,Entertainment,True,test_split
STMT006,11,2026-04-08,POS PURCHASE FOREIGN EXCHANGE RATE ADJUSTMENT FEE ZETTLE,foreign exchange rate adjustment fee zettle,-54.15,10788.51,Other Services,True,test_split
STMT006,12,2026-04-08,POS PURCHASE CHECKERS PRETORIA 4079*3382,checkers pretoria,-462.25,10326.26,Groceries,True,test_split
STMT006,13,2026-04-09,POS PURCHASE GULF GROSVENORDA NORTH GROSVEN,gulf grosvenorda north grosven,-1150.13,9176.13,Transport,True,test_split
STMT006,14,2026-04-09,CARD PURCHASE VIRGIN ACTIVE CONSULTATION 5621*3574,virgin active consultation,-83.86,9092.27,Health,True,test_split
STMT006,15,2026-04-10,POS PURCHASE MONTESSORI PRE SCHOOL,montessori pre school,-979.08,8113.19,Education,True,test_split
STMT006,16,2026-04-13,POS PURCHASE WOOLWORTHS FOOD,woolworths food,-263.55,7849.64,Groceries,True,test_split
STMT006,17,2026-04-13,POS PURCHASE CHECKERS OUTLET,checkers outlet,-721.26,7128.38,Groceries,True,test_split
STMT006,18,2026-04-14,POS PURCHASE MONTESSORI PRE SCHOOL REGISTRATION 5109*5107,montessori pre school registration,-759.03,6369.35,Education,True,test_split
STMT006,19,2026-04-14,POS PURCHASE KWIK 1560*3915,kwik,-113.49,6255.86,Groceries,True,test_split
STMT006,20,2026-04-16,NETWORK ATM FEE HUBBELL AVE MOINES JOHANNESBURG 3021*8279,network atm fee hubbell ave moines johannesburg,-96.96,6158.9,Other Services,True,test_split
STMT006,21,2026-04-16,POS PURCHASE ASTRON ENERGY GAS HATFIELD 8768*2930,astron energy gas hatfield,-352.11,5806.79,Transport,True,test_split
STMT006,22,2026-04-17,CARD PURCHASE CELL PREPAID 17 APR,cell prepaid,-395.46,5411.33,Utilities,True,test_split
STMT006,23,2026-04-18,CARD PURCHASE MCDONALDS MESA CENTURION 4506*8297,mcdonalds mesa centurion,-324.69,5086.64,Entertainment,True,test_split
STMT006,24,2026-04-18,CARD PURCHASE SEATTLE COFFEE 18 APR,seattle coffee,-37.2,5049.44,Entertainment,True,test_split
STMT006,25,2026-04-19,POS PURCHASE NANDOS MIDRAND 8113*6567 19 APR,nandos midrand,-291.2,4758.24,Entertainment,True,test_split
STMT006,26,2026-04-20,CARD PURCHASE WOOLWORTHS RANDBURG 9835*1929,woolworths randburg,-767.43,3990.81,Groceries,True,test_split
STMT006,27,2026-04-20,TOTALENERGIES 1935*9314,totalenergies,-383.23,3607.58,Transport,True,test_split
STMT006,28,2026-04-21,POS PURCHASE FAMILY 1457*2037,family,-584.05,3023.53,Groceries,True,test_split
STMT006,29,2026-04-22,CARD PURCHASE SCOOTER COFFEE 22 APR,scooter coffee,-210.91,2812.62,Entertainment,True,test_split
STMT006,30,2026-04-23,FSI EKURHULENI ELECTRICITY LOCAL 3543*1538,fsi ekurhuleni electricity local,-275.59,2537.03,Utilities,True,test_split
STMT006,31,2026-04-23,BP CSI CSI BONNEY LAKE SANDTON 5735*8440,bp csi csi bonney lake sandton,-142.83,2394.2,Transport,True,test_split
STMT006,32,2026-04-25,SALARY BLUE CRANE SYSTEMS,salary blue crane systems,20300.0,22694.2,Income,False,generated
STMT006,33,2026-04-25,ST MARKET FLINT 5777*5442,st market flint,-97.85,22596.35,Groceries,True,test_split
STMT006,34,2026-04-26,POS PURCHASE TOTALENERGIES TUSCALOOSA POLOKWANE 7047*2445,totalenergies tuscaloosa polokwane,-1211.67,21384.68,Transport,True,test_split
STMT006,35,2026-04-26,POS PURCHASE CHICKEN LICKEN CREDIT,chicken licken credit,-85.53,21299.15,Entertainment,True,test_split
STMT006,36,2026-04-27,SPUR PORT RICHEY 27 APR,spur port richey,-314.78,20984.37,Entertainment,True,test_split
STMT006,37,2026-04-27,POS PURCHASE COURTESY PAY FEE 2203*4879 27 APR,courtesy pay fee,-284.13,20700.24,Other Services,True,test_split
STMT006,38,2026-04-28,CARD PURCHASE MCDONALDS HEWITT 2149*4758 28 APR,mcdonalds hewitt,-168.54,20531.7,Entertainment,True,test_split
STMT006,39,2026-04-29,POS PURCHASE PIZZA HUT JOHANNESBURG 4902*7210 29 APR,pizza hut johannesburg,-294.57,20237.13,Entertainment,True,test_split
STMT006,40,2026-04-29,CARD PURCHASE RALPHS SANTA 8152*6262 29 APR,ralphs santa,-90.63,20146.5,Groceries,True,test_split
STMT006,41,2026-04-29,CARD PURCHASE WITHDRWL PHILLIPS FOO JOHANNESBURG FEE,withdrwl phillips foo johannesburg fee,-176.03,19970.47,Transport,True,test_split
STMT006,42,2026-04-30,MONTHLY ACCOUNT FEE,monthly account fee,-75.0,19895.47,Other Services,True,generated
STMT006,43,2026-04-30,CARD PURCHASE VSA PUR ASTRON ENERGY INDIANA 5788*1851 30 APR,vsa pur astron energy indiana,-519.5,19375.97,Transport,True,test_split
STMT006,44,2026-04-30,POS PURCHASE ENGEN SANDTON 9420*7123,engen sandton,-851.0,18524.97,Transport,True,test_split
STMT007,1,2026-06-01,CARD PURCHASE STEAMGAMES COM MIDRAND 7295*3277,steamgames com midrand,-172.18,22022.46,Other Services,True,test_split
STMT007,2,2026-06-02,HARDEES MONTGOMERY 6655*6786,hardees montgomery,-95.95,21926.51,Entertainment,True,test_split
STMT007,3,2026-06-02,INTERNET PMT TO MEDIRITE PHARMACY,medirite pharmacy,-1954.27,19972.24,Health,True,test_split
STMT007,4,2026-06-03,MAGTAPE DEBIT AMPATH LAB SOWETO 2563*2668,ampath lab soweto,-1035.09,18937.15,Health,True,test_split
STMT007,5,2026-06-03,POS PURCHASE AMPATH LAB SCRIPT,ampath lab script,-109.11,18828.04,Health,True,test_split
STMT007,6,2026-06-04,MAGTAPE DEBIT ESKOM,eskom,-289.09,18538.95,Utilities,True,test_split
STMT007,7,2026-06-04,SASOL 4953*8384 04 JUN,sasol,-744.82,17794.13,Transport,True,test_split
STMT007,8,2026-06-05,CARD PURCHASE ALBERTSONS SANDTON 7907*7496 05 JUN,albertsons sandton,-3162.45,14631.68,Groceries,True,test_split
STMT007,9,2026-06-06,POS PURCHASE ENGEN ANDERSON MIDRAND 7760*4218,engen anderson midrand,-201.0,14430.68,Transport,True,test_split
STMT007,10,2026-06-06,CARD PURCHASE BIG BOY DELHI RANDBURG 4289*2177,big boy delhi randburg,-123.3,14307.38,Entertainment,True,test_split
STMT007,11,2026-06-07,CARD PURCHASE MUGG BEAN CANTON DURBAN 7470*3168,mugg bean canton durban,-62.94,14244.44,Entertainment,True,test_split
STMT007,12,2026-06-09,CHECKERS HYPER SUP 5612*5301,checkers hyper sup,-375.48,13868.96,Groceries,True,test_split
STMT007,13,2026-06-10,CARD PURCHASE WOOLWORTHS,woolworths,-664.89,13204.07,Groceries,True,test_split
STMT007,14,2026-06-10,POS PURCHASE DDA INGLES GAS EXP LIBERTY PRETORIA,dda ingles gas exp liberty pretoria,-1535.19,11668.88,Transport,True,test_split
STMT007,15,2026-06-12,POS PURCHASE PICK PAY,pick pay,-1636.73,10032.15,Groceries,True,test_split
STMT007,16,2026-06-12,POS PURCHASE PUBLIX SNELLVILLE,publix snellville,-93.13,9939.02,Groceries,True,test_split
STMT007,17,2026-06-13,POS PURCHASE GIFT SHOP GASTONIA HATFIELD 4079*9679 13 JUN,gift shop gastonia hatfield,-154.62,9784.4,Other Services,True,test_split
STMT007,18,2026-06-13,CARD PURCHASE BP TYRON TYRONE MENLYN,bp tyron tyrone menlyn,-270.43,9513.97,Transport,True,test_split
STMT007,19,2026-06-14,POS PURCHASE CHECKERS FLAGSTAFF,checkers flagstaff,-278.17,9235.8,Groceries,True,test_split
STMT007,20,2026-06-15,STOP SHOP 7454*1542,stop shop,-155.73,9080.07,Groceries,True,test_split
STMT007,21,2026-06-15,CARD PURCHASE CHICKEN LICKEN GRANITEVILLE,chicken licken graniteville,-75.53,9004.54,Entertainment,True,test_split
STMT007,22,2026-06-16,POS PURCHASE PIN PICK PAY SUP SANDTON VUS,pin pick pay sup sandton vus,-503.19,8501.35,Groceries,True,test_split
STMT007,23,2026-06-16,POS PURCHASE PUBLIX SNELLVILLE 16 JUN,publix snellville,-98.75,8402.6,Groceries,True,test_split
STMT007,24,2026-06-19,KFC SPRING HILL,kfc spring hill,-201.79,8200.81,Entertainment,True,test_split
STMT007,25,2026-06-19,MONTHLY MAINTENANCE FEE 1534*8506,monthly maintenance fee,-184.99,8015.82,Other Services,True,test_split
STMT007,26,2026-06-19,CARD PURCHASE MONTHLY MAINTENANCE FEE 3011*2756 19 JUN,monthly maintenance fee,-117.06,7898.76,Other Services,True,test_split
STMT007,27,2026-06-19,MICROSOFT SUBSCRIPTION DURBAN 7640*8515 19 JUN,microsoft subscription durban,-236.22,7662.54,Other Services,True,test_split
STMT007,28,2026-06-20,MCDONALDS DURBAN 7415*3026,mcdonalds durban,-457.66,7204.88,Entertainment,True,test_split
STMT007,29,2026-06-21,POS PURCHASE MONTHLY MAINTENANCE FEE 3030*8307 21 JUN,monthly maintenance fee,-138.88,7066.0,Other Services,True,test_split
STMT007,30,2026-06-21,POS PURCHASE DRESS DRESS LE MERRIAM CKCD,dress dress le merriam ckcd,-155.51,6910.49,Other Services,True,test_split
STMT007,31,2026-06-22,POS PURCHASE DDA CHECKERS HYPER SUP CENTRAL 6380*9831,dda checkers hyper sup central,-2946.34,3964.15,Groceries,True,test_split
STMT007,32,2026-06-22,VILLAGE MARKET 8398*1965,village market,-169.36,3794.79,Groceries,True,test_split
STMT007,33,2026-06-22,CARD PURCHASE SPUR ATLANTAGA 9106*3123,spur atlantaga,-120.05,3674.74,Entertainment,True,test_split
STMT007,34,2026-06-22,POS PURCHASE SHELL OUTSIDE RANDBURG 22 JUN,shell outside randburg,-437.57,3237.17,Transport,True,test_split
STMT007,35,2026-06-22,POS PURCHASE SPAR SUPER CE MILTON,spar super ce milton,-1155.48,2081.69,Groceries,True,test_split
STMT007,36,2026-06-23,POS PURCHASE BRAUMS STORE SHERMAN HATFIELD 6225*5294,braums store sherman hatfield,-43.39,2038.3,Entertainment,True,test_split
STMT007,37,2026-06-24,POS PURCHASE ATM FEE 4045*7722,atm fee,-47.42,1990.88,Other Services,True,test_split
STMT007,38,2026-06-25,POS PURCHASE SASOL 3235*3774 25 JUN,sasol,-317.37,1673.51,Transport,True,test_split
STMT007,39,2026-06-25,ROMANS PIZZA PORTE,romans pizza porte,-91.15,1582.36,Entertainment,True,test_split
STMT007,40,2026-06-25,SALARY MOTSWEDI HOLDINGS,salary motswedi holdings,24600.0,26182.36,Income,False,generated
STMT007,41,2026-06-26,TRANSFER TO SAVINGS,transfer savings,-800.0,25382.36,Transfer,False,generated
STMT007,42,2026-06-27,POS PURCHASE FEE INSTANT ISSUE FEE 9077*5669,fee instant issue fee,-162.62,25219.74,Other Services,True,test_split
STMT007,43,2026-06-28,WOOLWORTHS FOOD ROSEBANK 6391*4825,woolworths food rosebank,-510.34,24709.4,Groceries,True,test_split
STMT007,44,2026-06-28,MONTHLY MAINTENANCE FEE MENLYN 3694*7098,monthly maintenance fee menlyn,-117.06,24592.34,Other Services,True,test_split
STMT007,45,2026-06-30,POS PURCHASE NORTHSIDE MARKET 30 JUN,northside market,-175.43,24416.91,Groceries,True,test_split
STMT007,46,2026-06-30,MONTHLY ACCOUNT FEE,monthly account fee,-75.0,24341.91,Other Services,True,generated
STMT008,1,2026-07-01,STEERS TON RANDBURG,steers ton randburg,-71.45,14327.91,Entertainment,True,test_split
STMT008,2,2026-07-03,DEBIT ORDER EGOLI GAS BLOEMFONTEIN 6283*1005,egoli gas bloemfontein,-418.0,13909.91,Utilities,True,test_split
STMT008,3,2026-07-03,SEATTLE COFFEE PUTMAN DATE,seattle coffee putman date,-77.11,13832.8,Entertainment,True,test_split
STMT008,4,2026-07-03,POS PURCHASE VIDA CAFFE 5750*8444,vida caffe,-55.61,13777.19,Entertainment,True,test_split
STMT008,5,2026-07-04,CARD PURCHASE STASH SUBSCRIPTION JOHANNESBURG NYUS 04 JUL,stash subscription johannesburg nyus,-46.62,13730.57,Entertainment,True,test_split
STMT008,6,2026-07-05,POS PURCHASE STARS CHERRY HILL 4423*1641,stars cherry hill,-276.23,13454.34,Entertainment,True,test_split
STMT008,7,2026-07-05,EFT PAYMENT SCHOOL FEES DEPT EDUC 9447*4957,school fees dept educ,-3599.29,9855.05,Education,True,test_split
STMT008,8,2026-07-05,MAGTAPE DEBIT SCHOOL FEES DEPT EDUC DURBAN,school fees dept educ durban,-1725.75,8129.3,Education,True,test_split
STMT008,9,2026-07-06,EFT PAYMENT VIRGIN ACTIVE DURBAN,virgin active durban,-320.12,7809.18,Health,True,test_split
STMT008,10,2026-07-08,POS PURCHASE CHECKERS SOWETO,checkers soweto,-664.89,7144.29,Groceries,True,test_split
STMT008,11,2026-07-09,POS PURCHASE CHECKERS 09 JUL,checkers,-719.47,6424.82,Groceries,True,test_split
STMT008,12,2026-07-10,POS PURCHASE SEATTLE COFFEE,seattle coffee,-130.99,6293.83,Entertainment,True,test_split
STMT008,13,2026-07-11,CARD PURCHASE MLGW POLOKWANE 9712*9658,mlgw polokwane,-332.62,5961.21,Utilities,True,test_split
STMT008,14,2026-07-11,SPAR,spar,-530.84,5430.37,Groceries,True,test_split
STMT008,15,2026-07-11,POS PURCHASE STEAMGAMES COM,steamgames com,-146.73,5283.64,Other Services,True,test_split
STMT008,16,2026-07-12,POS PURCHASE INTL FEE STARBUCKSKOREA SEOUL KR,intl fee starbuckskorea seoul kr,-20.38,5263.26,Entertainment,True,test_split
STMT008,17,2026-07-12,POS PURCHASE RALPHS REDONDO BEACH HAO POLOKWANE 1639*9878 12 JUL,ralphs redondo beach hao polokwane,-1302.44,3960.82,Groceries,True,test_split
STMT008,18,2026-07-12,POS PURCHASE SHELL 5722*8798,shell,-143.97,3816.85,Transport,True,test_split
STMT008,19,2026-07-13,CARD PURCHASE STEERS BIG SPRING 2510*5208 13 JUL,steers big spring,-94.2,3722.65,Entertainment,True,test_split
STMT008,20,2026-07-14,POS PURCHASE MICROSOFT 14 JUL,microsoft,-127.96,3594.69,Other Services,True,test_split
STMT008,21,2026-07-14,MCDONALDS PORTE MIDRAND 4796*2381 14 JUL,mcdonalds porte midrand,-142.87,3451.82,Entertainment,True,test_split
STMT008,22,2026-07-17,WOOLWORTHS FOOD COM 6489*9818,woolworths food com,-367.17,3084.65,Groceries,True,test_split
STMT008,23,2026-07-17,POS PURCHASE ESKOM DATA BUNDLE 2939*6129 17 JUL,eskom data bundle,-369.08,2715.57,Utilities,True,test_split
STMT008,24,2026-07-19,POS PURCHASE DOLLARTREE OAK PARK 1463*4680 19 JUL,dollartree oak park,-178.32,2537.25,Other Services,True,test_split
STMT008,25,2026-07-19,CARD PURCHASE BOXER SUP MONTGOMERY 19 JUL,boxer sup montgomery,-784.19,1753.06,Groceries,True,test_split
STMT008,26,2026-07-22,WIMPY GRAND BLANC MIDRAND 8450*2522 22 JUL,wimpy grand blanc midrand,-25.9,1727.16,Entertainment,True,test_split
STMT008,27,2026-07-23,TOTALENERGIES CENTURION 5928*5781,totalenergies centurion,-229.68,1497.48,Transport,True,test_split
STMT008,28,2026-07-25,POS PURCHASE SASOL SERVICE STAT 4668*1244,sasol service stat,-427.25,1070.23,Transport,True,test_split
STMT008,29,2026-07-25,SALARY IMPALA RETAIL GROUP,salary impala retail group,26900.0,27970.23,Income,False,generated
STMT008,30,2026-07-25,CARD PURCHASE WOOLWORTHS FOOD,woolworths food,-1571.11,26399.12,Groceries,True,test_split
STMT008,31,2026-07-25,BURGER KING 9575*7173,burger king,-67.41,26331.71,Entertainment,True,test_split
STMT008,32,2026-07-26,TRANSFER TO SAVINGS,transfer savings,-2400.0,23931.71,Transfer,False,generated
STMT008,33,2026-07-26,POS PURCHASE VIRGIN ACTIVE SCRIPT 4147*3253 26 JUL,virgin active script,-2670.57,21261.14,Health,True,test_split
STMT008,34,2026-07-26,RALPHS CANYON RIVERSIDE,ralphs canyon riverside,-381.41,20879.73,Groceries,True,test_split
STMT008,35,2026-07-27,CARD PURCHASE GIANT FUEL 27 JUL,giant fuel,-1108.12,19771.61,Transport,True,test_split
STMT008,36,2026-07-27,PAPER STMT FEE JOHANNESBURG,paper stmt fee johannesburg,-110.88,19660.73,Other Services,True,test_split
STMT008,37,2026-07-29,MONTESSORI PRE SCHOOL REGISTRATION MIDRAND 29 JUL,montessori pre school registration midrand,-4634.56,15026.17,Education,True,test_split
STMT008,38,2026-07-30,POS PURCHASE ORTHODONTIC ASSOCIATES SHELBY,orthodontic associates shelby,-1372.96,13653.21,Health,True,test_split
STMT008,39,2026-07-30,POS PURCHASE BILLPAY DEERFIELDBEACH,billpay deerfieldbeach,-743.82,12909.39,Utilities,True,test_split
STMT008,40,2026-07-30,POS PURCHASE GOLDEN GATE PETR MONTROSE 9259*7406,golden gate petr montrose,-293.62,12615.77,Groceries,True,test_split
STMT008,41,2026-07-31,POS PURCHASE KFC FORT WORTH 3367*9750,kfc fort worth,-222.61,12393.16,Entertainment,True,test_split
STMT008,42,2026-07-31,POS PURCHASE OVERDRAFT FEE POSTED CAPITAL AUTO DIRECTPAY 4052*5988,overdraft fee posted capital auto directpay,-396.56,11996.6,Other Services,True,test_split
STMT008,43,2026-07-31,POS PURCHASE MONTHLY MAINTENANCE FEE 8491*7685 31 JUL,monthly maintenance fee,-117.06,11879.54,Other Services,True,test_split
STMT008,44,2026-07-31,POS PURCHASE GRID MENLYN 4688*5640,grid menlyn,-219.84,11659.7,Utilities,True,test_split
STMT008,45,2026-07-31,MONTHLY ACCOUNT FEE,monthly account fee,-75.0,11584.7,Other Services,True,generated
STMT009,1,2026-04-01,EFT PAYMENT MONTESSORI PRE SCHOOL TUITION 01 APR,montessori pre school tuition,-962.45,17169.29,Education,True,test_split
STMT009,2,2026-04-01,CARD PURCHASE COURTESY PAY FEE,courtesy pay fee,-284.13,16885.16,Other Services,True,test_split
STMT009,3,2026-04-02,DEBIT ORDER MEDIRITE PHARMACY SANDTON 6066*2801,medirite pharmacy sandton,-871.04,16014.12,Health,True,test_split
STMT009,4,2026-04-02,POS PURCHASE EVERYDAY STOP RANDBURG 6586*6430 02 APR,everyday stop randburg,-100.22,15913.9,Groceries,True,test_split
STMT009,5,2026-04-03,POS PURCHASE CHECKERS SANDTON,checkers sandton,-1350.3,14563.6,Groceries,True,test_split
STMT009,6,2026-04-03,MAGTAPE DEBIT MEDIRITE PHARMACY SCRIPT SOWETO 03 APR,medirite pharmacy script soweto,-448.93,14114.67,Health,True,test_split
